,Idx,Mean_S008,Mean_S035,Mean_S038,Mean_S048,Mean_S050
17040,20151212,67.75,68.0,51.0,51.0,53.0
17041,20151212,56.75,52.0,39.0,42.0,47.0
17042,20151212,49.25,52.0,43.0,43.0,46.0
17043,20151212,43.25,49.0,37.0,37.0,43.0
17044,20151212,33.5,34.0,29.0,28.0,32.0
17045,20151212,30.75,32.0,17.0,18.0,30.0
17046,20151212,34.0,33.0,20.0,20.0,29.0
17047,20151212,30.25,30.0,17.0,23.0,20.0
17048,20151212,30.5,36.0,19.0,21.0,19.0
17049,20151212,35.25,44.0,25.0,19.0,24.0
17050,20151212,29.25,47.0,27.0,18.0,21.0
17051,20151212,29.25,35.0,24.0,19.0,20.0
17052,20151212,27.0,33.0,30.0,24.0,20.0
17053,20151212,27.25,39.0,32.0,22.0,19.0
17054,20151212,28.5,44.0,39.0,28.0,22.0
17055,20151212,32.5,48.0,40.0,28.0,23.0
17056,20151212,31.5,46.0,40.0,27.0,23.0
17057,20151212,38.5,45.0,50.0,27.0,30.0
17058,20151212,61.0,74.0,77.0,44.0,49.0
17059,20151212,77.75,78.0,70.0,67.0,84.0
17060,20151212,91.75,79.0,94.0,70.0,95.0
17061,20151212,93.5,86.0,102.0,73.0,104.0
17062,20151212,90.5,80.0,88.0,71.0,96.0
17063,20151212,84.5,75.0,72.0,65.0,70.0
17064,20151213,82.75,71.0,74.0,60.0,61.0
17065,20151213,81.75,62.0,75.0,57.0,68.0
17066,20151213,73.0,61.0,68.0,49.0,47.0
17067,20151213,52.0,62.0,52.0,44.0,22.0
17068,20151213,50.75,62.0,58.0,39.0,27.0
17069,20151213,47.75,54.0,52.0,32.0,34.0
17070,20151213,45.25,43.0,40.0,30.0,30.0
17071,20151213,42.75,46.0,43.0,33.0,30.0
17072,20151213,47.25,48.0,65.0,39.0,45.0
17073,20151213,46.25,46.0,54.0,35.0,35.0
17074,20151213,45.75,48.0,51.0,37.0,33.0
17075,20151213,45.75,56.0,53.0,38.0,37.0
17076,20151213,44.25,53.0,53.0,47.0,41.0
17077,20151213,52.5,57.0,63.0,56.0,60.0
17078,20151213,50.75,49.0,58.0,57.0,58.0
17079,20151213,48.5,49.0,45.0,53.0,54.0
17080,20151213,42.75,34.0,34.0,51.0,51.0
17081,20151213,50.25,50.0,53.0,52.0,60.0
17082,20151213,78.5,80.0,82.0,65.0,84.0
17083,20151213,91.25,74.0,71.0,67.0,83.0
17084,20151213,95.75,88.0,74.0,70.0,78.0
17085,20151213,103.0,84.0,71.0,64.0,91.0
17086,20151213,93.75,85.0,68.0,65.0,69.0
17087,20151213,89.0,98.0,72.0,65.0,71.0
17088,20151214,80.0,84.0,82.0,68.0,78.0
17089,20151214,69.5,68.0,59.0,57.0,54.0
17090,20151214,54.0,49.0,46.0,43.0,38.0
17091,20151214,46.5,37.0,32.0,33.0,29.0
17092,20151214,38.25,32.0,30.0,29.0,25.0
17093,20151214,37.0,43.0,33.0,31.0,29.0
17094,20151214,41.25,50.0,42.0,36.0,38.0
17095,20151214,58.25,54.0,60.0,51.0,58.0
17096,20151214,70.0,64.0,69.0,59.0,67.0
17097,20151214,80.75,67.0,75.0,65.0,89.0
17098,20151214,75.25,77.0,72.0,66.0,82.0
17099,20151214,67.0,71.0,63.0,67.0,75.0
17100,20151214,60.75,65.0,66.0,63.0,68.0
17101,20151214,60.75,62.0,51.0,59.0,71.0
17102,20151214,46.0,34.0,40.0,53.0,54.0
17103,20151214,44.5,39.0,32.0,49.0,60.0
17104,20151214,55.25,54.0,47.0,59.0,64.0
17105,20151214,82.25,61.0,59.0,64.0,98.0
17106,20151214,92.25,74.0,78.0,70.0,97.0
17107,20151214,92.5,72.0,86.0,75.0,107.0
17108,20151214,85.0,78.0,76.0,73.0,83.0
17109,20151214,78.0,60.0,66.0,63.0,75.0
17110,20151214,65.0,49.0,41.0,48.0,62.0
17111,20151214,61.25,53.0,50.0,45.0,54.0
17112,20151215,49.25,47.0,35.0,36.0,43.0
17113,20151215,42.25,36.0,22.0,23.0,33.0
17114,20151215,39.0,46.0,16.0,19.0,18.0
17115,20151215,38.5,59.0,21.0,40.0,27.0
17116,20151215,43.5,54.0,39.0,41.0,40.0
17117,20151215,47.75,62.0,43.0,41.0,54.0
17118,20151215,58.0,54.0,62.0,44.0,61.0
17119,20151215,75.75,67.0,87.0,53.0,73.0
17120,20151215,94.75,76.0,117.0,57.0,82.0
17121,20151215,97.75,80.0,112.0,82.0,101.0
17122,20151215,80.25,76.0,96.0,85.0,100.0
17123,20151215,78.25,65.0,86.0,72.0,97.0
17124,20151215,76.0,64.0,59.0,63.0,79.0
17125,20151215,73.5,61.0,61.0,62.0,83.0
17126,20151215,74.25,63.0,68.0,66.0,88.0
17127,20151215,63.25,46.0,44.0,59.0,67.0
17128,20151215,64.0,43.0,39.0,56.0,75.0
17129,20151215,87.75,61.0,77.0,63.0,81.0
17130,20151215,111.25,62.0,146.0,70.0,118.0
17131,20151215,139.5,98.0,161.0,89.0,143.0
17132,20151215,152.0,138.0,163.0,102.0,142.0
17133,20151215,107.5,123.0,130.0,86.0,92.0
17134,20151215,76.25,81.0,75.0,56.0,64.0
17135,20151215,66.5,81.0,71.0,45.0,56.0
17136,20151216,53.0,58.0,53.0,36.0,40.0
17137,20151216,50.0,49.0,63.0,35.0,39.0
17138,20151216,43.0,45.0,48.0,30.0,38.0
17139,20151216,32.5,40.0,27.0,24.0,26.0
17140,20151216,33.75,33.0,29.0,22.0,29.0
17141,20151216,37.25,36.0,37.0,27.0,31.0
17142,20151216,38.0,43.0,39.0,27.0,33.0
17143,20151216,49.5,44.0,56.0,33.0,43.0
17144,20151216,64.75,56.0,86.0,42.0,66.0
17145,20151216,67.5,71.0,86.0,49.0,64.0
17146,20151216,62.0,80.0,65.0,50.0,48.0
17147,20151216,51.0,73.0,66.0,42.0,36.0
17148,20151216,55.75,87.0,67.0,47.0,40.0
17149,20151216,58.5,82.0,75.0,52.0,42.0
17150,20151216,67.0,92.0,74.0,65.0,65.0
17151,20151216,77.0,95.0,76.0,79.0,79.0
17152,20151216,89.5,92.0,101.0,71.0,76.0
17153,20151216,100.5,95.0,115.0,69.0,82.0
17154,20151216,116.25,98.0,127.0,73.0,97.0
17155,20151216,116.5,112.0,161.0,75.0,97.0
17156,20151216,125.25,128.0,184.0,78.0,111.0
17157,20151216,120.0,108.0,214.0,73.0,106.0
17158,20151216,115.25,95.0,198.0,71.0,127.0
17159,20151216,83.0,79.0,121.0,59.0,76.0
17160,20151217,63.0,65.0,70.0,42.0,55.0
17161,20151217,51.5,54.0,51.0,36.0,47.0
17162,20151217,42.5,47.0,44.0,28.0,36.0
17163,20151217,35.5,44.0,31.0,25.0,29.0
17164,20151217,35.5,43.0,34.0,23.0,31.0
17165,20151217,34.25,41.0,34.0,21.0,27.0
17166,20151217,43.5,38.0,43.0,29.0,39.0
17167,20151217,66.25,46.0,89.0,47.0,52.0
17168,20151217,84.0,80.0,119.0,54.0,73.0
17169,20151217,95.75,102.0,116.0,62.0,71.0
17170,20151217,75.75,117.0,80.0,56.0,50.0
17171,20151217,61.0,103.0,67.0,51.0,45.0
17172,20151217,57.75,96.0,73.0,54.0,34.0
17173,20151217,64.75,91.0,87.0,58.0,50.0
17174,20151217,87.25,96.0,92.0,87.0,98.0
17175,20151217,91.25,97.0,107.0,103.0,96.0
17176,20151217,96.5,94.0,111.0,104.0,104.0
17177,20151217,103.25,91.0,110.0,85.0,101.0
17178,20151217,115.75,92.0,131.0,84.0,115.0
17179,20151217,128.75,107.0,140.0,94.0,125.0
17180,20151217,147.5,133.0,198.0,96.0,129.0
17181,20151217,149.5,149.0,211.0,107.0,148.0
17182,20151217,169.0,111.0,169.0,114.0,185.0
17183,20151217,131.5,105.0,108.0,103.0,92.0
17184,20151218,71.0,78.0,69.0,55.0,55.0
17185,20151218,62.0,76.0,70.0,46.0,53.0
17186,20151218,54.75,60.0,68.0,41.0,48.0
17187,20151218,48.5,53.0,53.0,36.0,41.0
17188,20151218,43.25,50.0,43.0,32.0,35.0
17189,20151218,40.75,46.0,40.0,30.0,34.0
17190,20151218,43.75,48.0,40.0,33.0,37.0
17191,20151218,57.25,52.0,52.0,39.0,47.0
17192,20151218,75.25,65.0,70.0,48.0,64.0
17193,20151218,76.75,73.0,77.0,58.0,54.0
17194,20151218,67.25,82.0,69.0,58.0,51.0
17195,20151218,59.75,97.0,74.0,51.0,43.0
17196,20151218,54.75,75.0,59.0,52.0,42.0
17197,20151218,55.25,70.0,71.0,60.0,47.0
17198,20151218,71.5,77.0,90.0,77.0,73.0
17199,20151218,82.75,83.0,90.0,86.0,88.0
17200,20151218,95.5,85.0,91.0,80.0,107.0
17201,20151218,106.75,90.0,110.0,90.0,119.0
17202,20151218,120.5,102.0,133.0,91.0,144.0
17203,20151218,126.0,108.0,146.0,99.0,127.0
17204,20151218,150.0,135.0,193.0,110.0,150.0
17205,20151218,167.5,117.0,222.0,118.0,159.0
17206,20151218,187.75,96.0,207.0,116.0,173.0
17207,20151218,131.25,108.0,179.0,100.0,130.0
17208,20151219,84.5,78.0,113.0,66.0,68.0
17209,20151219,74.75,63.0,98.0,54.0,62.0
17210,20151219,62.0,60.0,75.0,46.0,52.0
17211,20151219,53.0,53.0,56.0,38.0,44.0
17212,20151219,51.0,49.0,64.0,36.0,45.0
17213,20151219,49.75,49.0,59.0,37.0,46.0
17214,20151219,47.0,48.0,48.0,34.0,43.0
17215,20151219,48.0,48.0,53.0,33.0,42.0
17216,20151219,50.5,57.0,57.0,34.0,46.0
17217,20151219,52.0,56.0,61.0,35.0,40.0
17218,20151219,49.0,61.0,55.0,37.0,35.0
17219,20151219,49.25,60.0,51.0,46.0,37.0
17220,20151219,49.25,69.0,65.0,57.0,40.0
17221,20151219,57.75,67.0,72.0,60.0,55.0
17222,20151219,63.75,69.0,79.0,65.0,68.0
17223,20151219,73.75,64.0,67.0,70.0,85.0
17224,20151219,73.25,62.0,66.0,65.0,75.0
17225,20151219,87.5,82.0,97.0,68.0,84.0
17226,20151219,119.25,98.0,177.0,92.0,148.0
17227,20151219,132.5,113.0,176.0,85.0,129.0
17228,20151219,141.75,137.0,189.0,94.0,138.0
17229,20151219,147.0,147.0,261.0,110.0,144.0
17230,20151219,117.25,122.0,168.0,92.0,113.0
17231,20151219,85.75,91.0,98.0,64.0,75.0
17232,20151220,73.75,81.0,84.0,54.0,67.0
17233,20151220,66.0,68.0,80.0,54.0,59.0
17234,20151220,62.0,65.0,75.0,47.0,53.0
17235,20151220,56.75,59.0,68.0,43.0,50.0
17236,20151220,54.25,55.0,61.0,39.0,48.0
17237,20151220,53.0,48.0,62.0,38.0,47.0
17238,20151220,51.0,49.0,55.0,36.0,47.0
17239,20151220,54.0,48.0,58.0,37.0,49.0
17240,20151220,55.75,57.0,68.0,40.0,54.0
17241,20151220,55.0,53.0,63.0,40.0,50.0
17242,20151220,45.25,54.0,41.0,39.0,32.0
17243,20151220,39.25,51.0,42.0,38.0,31.0
17244,20151220,46.75,66.0,58.0,41.0,49.0
17245,20151220,57.0,65.0,69.0,60.0,64.0
17246,20151220,72.75,69.0,71.0,70.0,85.0
17247,20151220,49.25,41.0,38.0,50.0,55.0
17248,20151220,47.5,39.0,40.0,44.0,52.0
17249,20151220,59.0,45.0,50.0,46.0,62.0
17250,20151220,80.25,67.0,75.0,58.0,95.0
17251,20151220,85.0,73.0,84.0,70.0,86.0
17252,20151220,89.75,76.0,70.0,67.0,83.0
17253,20151220,84.5,66.0,73.0,60.0,86.0
17254,20151220,73.75,70.0,65.0,53.0,70.0
17255,20151220,65.25,59.0,49.0,47.0,53.0
17256,20151221,63.75,49.0,43.0,42.0,52.0
17257,20151221,51.25,41.0,27.0,34.0,38.0
17258,20151221,54.0,48.0,29.0,27.0,38.0
17259,20151221,64.25,68.0,43.0,47.0,64.0
17260,20151221,56.0,53.0,56.0,49.0,59.0
17261,20151221,48.25,43.0,39.0,40.0,50.0
17262,20151221,51.75,40.0,46.0,36.0,62.0
17263,20151221,68.5,44.0,75.0,51.0,57.0
17264,20151221,68.5,65.0,87.0,52.0,61.0
17265,20151221,71.25,85.0,70.0,55.0,56.0
17266,20151221,58.0,82.0,62.0,51.0,45.0
17267,20151221,52.75,74.0,54.0,48.0,38.0
17268,20151221,52.0,64.0,53.0,46.0,36.0
17269,20151221,49.5,68.0,61.0,48.0,36.0
17270,20151221,55.25,70.0,68.0,59.0,52.0
17271,20151221,67.5,73.0,80.0,68.0,66.0
17272,20151221,74.0,74.0,82.0,76.0,74.0
17273,20151221,84.25,82.0,93.0,75.0,81.0
17274,20151221,103.75,86.0,101.0,70.0,107.0
17275,20151221,115.5,90.0,150.0,67.0,121.0
17276,20151221,133.0,124.0,153.0,84.0,135.0
17277,20151221,149.5,117.0,168.0,114.0,149.0
17278,20151221,127.0,109.0,137.0,134.0,125.0
17279,20151221,84.75,94.0,101.0,85.0,87.0
17280,20151222,60.5,62.0,68.0,52.0,61.0
17281,20151222,49.25,54.0,45.0,40.0,46.0
17282,20151222,36.25,43.0,29.0,25.0,30.0
17283,20151222,26.25,36.0,21.0,18.0,19.0
17284,20151222,26.0,38.0,19.0,16.0,17.0
17285,20151222,27.25,42.0,21.0,15.0,21.0
17286,20151222,46.0,49.0,35.0,28.0,45.0
17287,20151222,64.5,52.0,66.0,43.0,54.0
17288,20151222,75.75,79.0,80.0,52.0,68.0
17289,20151222,79.25,84.0,90.0,59.0,62.0
17290,20151222,69.5,94.0,86.0,57.0,50.0
17291,20151222,62.75,105.0,71.0,62.0,52.0
17292,20151222,62.25,88.0,80.0,65.0,56.0
17293,20151222,60.5,77.0,81.0,70.0,50.0
17294,20151222,71.75,80.0,99.0,70.0,68.0
17295,20151222,82.0,80.0,97.0,94.0,92.0
17296,20151222,92.5,86.0,100.0,94.0,99.0
17297,20151222,107.5,96.0,106.0,85.0,103.0
17298,20151222,112.25,91.0,121.0,82.0,101.0
17299,20151222,130.5,96.0,178.0,89.0,148.0
17300,20151222,159.25,144.0,182.0,114.0,198.0
17301,20151222,161.75,135.0,179.0,127.0,147.0
17302,20151222,163.0,114.0,186.0,113.0,147.0
17303,20151222,119.25,93.0,164.0,100.0,132.0
17304,20151223,98.0,87.0,149.0,74.0,106.0
17305,20151223,65.25,69.0,56.0,49.0,54.0
17306,20151223,50.75,55.0,47.0,32.0,37.0
17307,20151223,45.75,55.0,54.0,33.0,46.0
17308,20151223,41.0,50.0,59.0,31.0,43.0
17309,20151223,41.25,54.0,46.0,30.0,38.0
17310,20151223,47.0,49.0,51.0,33.0,45.0
17311,20151223,60.75,60.0,64.0,41.0,53.0
17312,20151223,73.5,72.0,91.0,47.0,67.0
17313,20151223,70.75,83.0,85.0,50.0,58.0
17314,20151223,54.75,76.0,66.0,44.0,40.0
17315,20151223,53.75,69.0,60.0,44.0,34.0
17316,20151223,56.75,70.0,60.0,48.0,40.0
17317,20151223,58.0,79.0,60.0,57.0,49.0
17318,20151223,66.0,79.0,75.0,66.0,52.0
17319,20151223,71.25,78.0,88.0,72.0,66.0
17320,20151223,85.0,80.0,95.0,80.0,78.0
17321,20151223,97.25,87.0,104.0,78.0,91.0
17322,20151223,123.5,95.0,136.0,82.0,129.0
17323,20151223,136.0,96.0,163.0,99.0,148.0
17324,20151223,148.0,116.0,154.0,121.0,153.0
17325,20151223,160.75,136.0,189.0,113.0,159.0
17326,20151223,190.0,126.0,163.0,128.0,166.0
17327,20151223,165.25,113.0,162.0,136.0,171.0
17328,20151224,104.0,91.0,160.0,99.0,98.0
17329,20151224,74.25,78.0,80.0,62.0,62.0
17330,20151224,69.25,70.0,69.0,50.0,56.0
17331,20151224,64.75,66.0,57.0,48.0,57.0
17332,20151224,58.75,53.0,55.0,45.0,57.0
17333,20151224,59.75,54.0,58.0,44.0,51.0
17334,20151224,56.25,55.0,51.0,42.0,48.0
17335,20151224,58.0,55.0,53.0,42.0,54.0
17336,20151224,61.75,62.0,61.0,44.0,50.0
17337,20151224,54.5,62.0,79.0,65.0,55.0
17338,20151224,53.0,51.0,76.0,56.0,45.0
17339,20151224,47.25,56.0,68.0,55.0,41.0
17340,20151224,45.5,59.0,69.0,63.0,49.0
17341,20151224,52.75,59.0,78.0,69.0,56.0
17342,20151224,56.0,54.0,73.0,69.0,56.0
17343,20151224,58.0,52.0,63.0,63.0,61.0
17344,20151224,62.0,57.0,63.0,61.0,78.0
17345,20151224,70.5,66.0,73.0,61.0,72.0
17346,20151224,89.0,73.0,84.0,63.0,95.0
17347,20151224,98.5,79.0,90.0,70.0,102.0
17348,20151224,106.25,87.0,111.0,73.0,101.0
17349,20151224,110.25,90.0,95.0,77.0,99.0
17350,20151224,108.25,87.0,96.0,64.0,99.0
17351,20151224,115.0,71.0,102.0,80.0,98.0
17352,20151225,87.25,58.0,108.0,64.0,75.0
17353,20151225,63.75,60.0,85.0,45.0,57.0
17354,20151225,56.75,54.0,57.0,41.0,49.0
17355,20151225,45.5,52.0,44.0,33.0,38.0
17356,20151225,44.0,46.0,52.0,32.0,45.0
17357,20151225,40.5,47.0,42.0,32.0,38.0
17358,20151225,37.25,39.0,45.0,27.0,32.0
17359,20151225,37.5,41.0,37.0,29.0,36.0
17360,20151225,36.5,40.0,26.0,25.0,30.0
17361,20151225,30.5,38.0,29.0,24.0,21.0
17362,20151225,25.0,40.0,28.0,23.0,21.0
17363,20151225,26.0,44.0,27.0,21.0,19.0
17364,20151225,35.0,46.0,34.0,29.0,36.0
17365,20151225,38.25,52.0,45.0,40.0,28.0
17366,20151225,45.75,59.0,63.0,50.0,39.0
17367,20151225,49.0,57.0,66.0,62.0,51.0
17368,20151225,48.0,52.0,56.0,58.0,59.0
17369,20151225,66.75,57.0,70.0,58.0,69.0
17370,20151225,90.25,73.0,98.0,62.0,81.0
17371,20151225,122.0,95.0,159.0,74.0,123.0
17372,20151225,144.0,116.0,139.0,99.0,137.0
17373,20151225,139.0,112.0,139.0,95.0,108.0
17374,20151225,117.75,92.0,147.0,88.0,101.0
17375,20151225,73.5,84.0,61.0,54.0,56.0
17376,20151226,50.25,65.0,44.0,32.0,33.0
17377,20151226,46.0,62.0,54.0,31.0,41.0
17378,20151226,37.75,55.0,43.0,27.0,33.0
17379,20151226,30.0,46.0,25.0,22.0,28.0
17380,20151226,27.0,44.0,22.0,19.0,23.0
17381,20151226,27.5,35.0,20.0,17.0,21.0
17382,20151226,31.75,42.0,26.0,18.0,21.0
17383,20151226,48.0,49.0,37.0,28.0,39.0
17384,20151226,53.5,45.0,43.0,36.0,50.0
17385,20151226,50.0,37.0,30.0,37.0,38.0
17386,20151226,41.75,43.0,40.0,26.0,24.0
17387,20151226,37.0,51.0,50.0,38.0,40.0
17388,20151226,49.75,50.0,42.0,54.0,58.0
17389,20151226,59.25,58.0,48.0,63.0,65.0
17390,20151226,60.0,63.0,63.0,71.0,60.0
17391,20151226,53.75,69.0,71.0,68.0,57.0
17392,20151226,48.0,65.0,69.0,58.0,51.0
17393,20151226,68.25,65.0,81.0,51.0,62.0
17394,20151226,102.25,81.0,103.0,62.0,95.0
17395,20151226,103.75,95.0,118.0,72.0,96.0
17396,20151226,90.25,109.0,103.0,76.0,77.0
17397,20151226,79.75,96.0,97.0,72.0,82.0
17398,20151226,67.0,74.0,78.0,53.0,65.0
17399,20151226,56.25,58.0,51.0,39.0,52.0
17400,20151227,38.75,54.0,40.0,29.0,32.0
17401,20151227,36.5,49.0,48.0,27.0,37.0
17402,20151227,32.25,44.0,38.0,25.0,32.0
17403,20151227,29.75,40.0,30.0,19.0,27.0
17404,20151227,24.25,38.0,26.0,13.0,18.0
17405,20151227,18.0,34.0,22.0,13.0,16.0
17406,20151227,20.25,33.0,22.0,20.0,18.0
17407,20151227,28.25,41.0,26.0,21.0,27.0
17408,20151227,33.75,46.0,42.0,20.0,42.0
17409,20151227,35.0,46.0,44.0,23.0,29.0
17410,20151227,37.0,47.0,53.0,26.0,28.0
17411,20151227,40.25,52.0,50.0,28.0,39.0
17412,20151227,32.75,41.0,31.0,23.0,21.0
17413,20151227,33.25,43.0,40.0,20.0,21.0
17414,20151227,30.0,54.0,29.0,24.0,22.0
17415,20151227,29.5,45.0,34.0,31.0,27.0
17416,20151227,31.25,42.0,29.0,30.0,21.0
17417,20151227,44.5,57.0,40.0,35.0,28.0
17418,20151227,60.25,72.0,62.0,46.0,51.0
17419,20151227,56.5,66.0,54.0,50.0,50.0
17420,20151227,52.0,61.0,50.0,47.0,44.0
17421,20151227,53.75,66.0,53.0,50.0,47.0
17422,20151227,53.25,67.0,51.0,45.0,45.0
17423,20151227,38.0,49.0,32.0,31.0,37.0
17424,20151228,35.25,42.0,27.0,22.0,33.0
17425,20151228,39.5,33.0,28.0,26.0,41.0
17426,20151228,40.5,44.0,26.0,31.0,38.0
17427,20151228,25.25,41.0,16.0,25.0,21.0
17428,20151228,21.75,35.0,13.0,20.0,16.0
17429,20151228,23.5,34.0,16.0,17.0,14.0
17430,20151228,37.75,41.0,30.0,22.0,26.0
17431,20151228,59.75,61.0,55.0,43.0,49.0
17432,20151228,73.0,74.0,69.0,53.0,61.0
17433,20151228,71.75,76.0,70.0,56.0,54.0
17434,20151228,63.75,73.0,49.0,51.0,52.0
17435,20151228,48.5,62.0,48.0,48.0,34.0
17436,20151228,43.5,52.0,42.0,54.0,41.0
17437,20151228,35.0,39.0,29.0,46.0,40.0
17438,20151228,48.75,50.0,40.0,54.0,68.0
17439,20151228,56.0,52.0,51.0,59.0,76.0
17440,20151228,77.5,61.0,78.0,62.0,91.0
17441,20151228,81.75,74.0,73.0,62.0,76.0
17442,20151228,80.75,75.0,79.0,67.0,78.0
17443,20151228,76.5,76.0,68.0,69.0,78.0
17444,20151228,74.0,70.0,67.0,69.0,82.0
17445,20151228,56.25,58.0,54.0,60.0,65.0
17446,20151228,45.75,46.0,34.0,52.0,49.0
17447,20151228,32.25,31.0,22.0,33.0,34.0
17448,20151229,29.75,36.0,21.0,37.0,30.0
17449,20151229,22.25,27.0,14.0,25.0,24.0
17450,20151229,15.75,18.0,7.0,15.0,16.0
17451,20151229,13.25,16.0,6.0,9.0,16.0
17452,20151229,12.5,13.0,8.0,10.0,13.0
17453,20151229,21.0,24.0,7.0,14.0,20.0
17454,20151229,43.5,44.0,20.0,29.0,43.0
17455,20151229,63.75,43.0,40.0,42.0,60.0
17456,20151229,68.75,56.0,57.0,47.0,74.0
17457,20151229,67.0,56.0,58.0,59.0,78.0
17458,20151229,56.0,61.0,58.0,57.0,58.0
17459,20151229,62.25,64.0,69.0,63.0,57.0
17460,20151229,70.5,72.0,69.0,77.0,84.0
17461,20151229,68.75,66.0,66.0,72.0,80.0
17462,20151229,64.75,61.0,63.0,66.0,67.0
17463,20151229,63.25,55.0,54.0,59.0,70.0
17464,20151229,64.0,61.0,56.0,57.0,68.0
17465,20151229,69.25,50.0,60.0,61.0,85.0
17466,20151229,70.25,62.0,60.0,60.0,77.0
17467,20151229,64.25,55.0,59.0,55.0,65.0
17468,20151229,54.25,46.0,53.0,50.0,57.0
17469,20151229,46.5,44.0,39.0,46.0,50.0
17470,20151229,42.25,39.0,19.0,37.0,35.0
17471,20151229,42.75,43.0,21.0,34.0,35.0
17472,20151230,43.25,47.0,30.0,44.0,38.0
17473,20151230,27.0,20.0,16.0,19.0,25.0
17474,20151230,32.0,24.0,11.0,17.0,21.0
17475,20151230,39.25,23.0,15.0,15.0,40.0
17476,20151230,18.0,13.0,6.0,10.0,20.0
17477,20151230,17.0,16.0,5.0,8.0,17.0
17478,20151230,31.75,17.0,11.0,13.0,21.0
17479,20151230,45.0,27.0,25.0,33.0,43.0
17480,20151230,52.5,40.0,33.0,34.0,51.0
17481,20151230,60.0,44.0,47.0,39.0,60.0
17482,20151230,59.0,62.0,51.0,55.0,65.0
17483,20151230,59.5,50.0,58.0,61.0,78.0
17484,20151230,55.75,53.0,57.0,61.0,69.0
17485,20151230,49.5,52.0,45.0,59.0,68.0
17486,20151230,55.25,50.0,50.0,58.0,70.0
17487,20151230,55.5,55.0,44.0,57.0,69.0
17488,20151230,55.5,51.0,49.0,55.0,73.0
17489,20151230,66.5,58.0,67.0,56.0,83.0
17490,20151230,77.5,64.0,61.0,62.0,103.0
17491,20151230,72.0,69.0,52.0,60.0,71.0
17492,20151230,70.5,69.0,61.0,60.0,71.0
17493,20151230,61.5,62.0,54.0,57.0,65.0
17494,20151230,58.5,66.0,53.0,58.0,60.0
17495,20151230,49.25,61.0,62.0,51.0,57.0
17496,20151231,50.75,51.0,53.0,48.0,59.0
17497,20151231,46.75,57.0,46.0,49.0,58.0
17498,20151231,48.5,46.0,45.0,47.0,50.0
17499,20151231,45.25,49.0,46.0,45.0,46.0
17500,20151231,39.75,53.0,44.0,42.0,41.0
17501,20151231,36.75,46.0,44.0,39.0,41.0
17502,20151231,41.25,42.0,39.0,39.0,44.0
17503,20151231,45.75,40.0,45.0,43.0,47.0
17504,20151231,47.5,45.0,47.0,44.0,54.0
17505,20151231,54.75,47.0,48.0,44.0,66.0
17506,20151231,58.25,58.0,49.0,47.0,66.0
17507,20151231,58.25,48.0,46.0,47.0,63.0
17508,20151231,52.75,44.0,41.0,45.0,57.0
17509,20151231,43.75,34.0,34.0,38.0,48.0
17510,20151231,40.0,33.0,22.0,39.0,43.0
17511,20151231,39.0,29.0,22.0,35.0,41.0
17512,20151231,36.5,26.0,19.0,30.0,39.0
17513,20151231,46.0,28.0,26.0,31.0,56.0
17514,20151231,52.25,42.0,38.0,40.0,56.0
17515,20151231,62.75,63.0,46.0,48.0,59.0
17516,20151231,69.5,67.0,64.0,56.0,71.0
17517,20151231,75.5,72.0,66.0,61.0,69.0
17518,20151231,65.75,70.0,62.0,60.0,62.0
17519,20151231,53.75,60.0,60.0,54.0,54.0
17520,20160101,56.0,56.0,60.0,50.0,65.0
17521,20160101,70.25,54.0,65.0,52.0,91.0
17522,20160101,67.5,63.0,56.0,53.0,70.0
17523,20160101,58.25,58.0,53.0,52.0,51.0
17524,20160101,56.5,59.0,56.0,53.0,58.0
17525,20160101,55.25,49.0,47.0,50.0,55.0
17526,20160101,47.5,47.0,27.0,40.0,41.0
17527,20160101,42.0,45.0,39.0,44.0,43.0
17528,20160101,33.0,40.0,33.0,39.0,35.0
17529,20160101,38.75,35.0,35.0,39.0,42.0
17530,20160101,33.5,33.0,32.0,34.0,36.0
17531,20160101,29.0,35.0,32.0,34.0,34.0
17532,20160101,28.25,28.0,28.0,34.0,32.0
17533,20160101,24.25,25.0,23.0,31.0,30.0
17534,20160101,33.25,21.0,21.0,29.0,41.0
17535,20160101,31.75,31.0,24.0,35.0,35.0
17536,20160101,27.75,22.0,22.0,33.0,38.0
17537,20160101,32.5,29.0,25.0,33.0,37.0
17538,20160101,41.5,46.0,44.0,44.0,51.0
17539,20160101,39.5,36.0,37.0,46.0,54.0
17540,20160101,34.25,28.0,27.0,37.0,44.0
17541,20160101,37.0,37.0,26.0,37.0,40.0
17542,20160101,35.25,35.0,24.0,37.0,34.0
17543,20160101,29.5,39.0,16.0,37.0,27.0
17544,20160102,15.5,18.0,8.0,15.0,14.0
17545,20160102,14.75,17.0,7.0,10.0,17.0
17546,20160102,12.25,13.0,6.0,9.0,11.0
17547,20160102,10.5,15.0,4.0,8.0,8.0
17548,20160102,12.0,14.0,6.0,8.0,9.0
17549,20160102,11.75,14.0,5.0,8.0,9.0
17550,20160102,16.0,19.0,7.0,11.0,13.0
17551,20160102,19.75,18.0,11.0,18.0,17.0
17552,20160102,24.0,20.0,16.0,22.0,17.0
17553,20160102,27.5,32.0,19.0,26.0,23.0
17554,20160102,31.25,28.0,17.0,28.0,29.0
17555,20160102,30.25,28.0,19.0,29.0,32.0
17556,20160102,28.75,38.0,22.0,31.0,34.0
